ACCESS_TIME,ACCESS_DAY,ACCESS_SEC,TYPE,AP_MAC,HMAC,HDEV,CNT,ASSO_CNT,MAX_ACCESS_TIME,USRINF_SEX,USRINF_AGE,USRINF_ADDR_CD_2,USRINF_ADDR_CD_5,USRINF_PREF,USRINF_CITY,APINF_SB_ID,APINF_ADDR_CD_2,APINF_ADDR_CD_5,APINF_ADDR_CD_11,APINF_CITY,APINF_PREF,APINF_SECTION,APINF_STREET,APINF_LAT,APINF_LNG,APINF_CATEGORY1,APINF_CATEGORY2,APINF_VENUE
2018-01-03 11:30:00,2018-01-03,41400,0,apmac1,dev1,dev1,2,1,2018-01-03 11:44:00,1,20,22,22131,静岡県,浜松市中区,apinf1,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue511
2018-01-03 11:15:00,2018-01-03,40500,0,apmac2,dev2,dev2,1,0,2018-01-03 11:21:00,0,40,13,13113,東京都,渋谷区,apinf2,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue510
2018-01-03 11:15:00,2018-01-03,40500,0,apmac3,dev3,dev3,3,0,2018-01-03 11:18:00,1,45,11,11208,埼玉県,所沢市,apinf3,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue509
2018-01-03 11:00:00,2018-01-03,39600,0,apmac4,dev4,dev4,2,1,2018-01-03 11:09:00,1,20,12,12203,千葉県,市川市,apinf4,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue508
2018-01-03 11:30:00,2018-01-03,41400,0,apmac5,dev5,dev5,4,2,2018-01-03 11:37:00,1,25,13,13112,東京都,世田谷区,apinf5,26,26106,null,京都府,京都市下京区,東塩小路　釜殿町,null,34.985,135.759,3100000,3140000,venue507
2018-01-03 11:15:00,2018-01-03,40500,0,apmac6,dev6,dev6,5,1,2018-01-03 11:16:00,0,35,13,13203,東京都,武蔵野市,apinf6,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.757,3500000,3501019,venue506
2018-01-03 11:00:00,2018-01-03,39600,0,apmac7,dev7,dev7,1,0,2018-01-03 11:13:00,1,60,23,23206,愛知県,春日井市,apinf7,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3500000,3501019,venue505
2018-01-03 11:45:00,2018-01-03,42300,0,apmac8,dev8,dev8,1,0,2018-01-03 11:46:00,1,35,23,23233,愛知県,清須市,apinf8,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue504
2018-01-03 11:45:00,2018-01-03,42300,0,apmac9,dev9,dev9,1,0,2018-01-03 11:49:00,,,13,13103,東京都,港区,apinf9,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue503
2018-01-03 11:45:00,2018-01-03,42300,0,apmac10,dev10,dev10,1,0,2018-01-03 11:52:00,1,50,23,23226,愛知県,尾張旭市,apinf10,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue502
2018-01-03 11:45:00,2018-01-03,42300,0,apmac11,dev11,dev11,4,2,2018-01-03 11:59:00,,,22,22131,静岡県,浜松市中区,apinf11,26,26106,null,京都府,京都市下京区,東塩小路　釜殿町,null,34.985,135.759,3100000,3140000,venue501
2018-01-03 11:30:00,2018-01-03,41400,0,apmac12,dev12,dev12,2,1,2018-01-03 11:44:00,1,55,12,12203,千葉県,市川市,apinf12,26,26106,null,京都府,京都市下京区,夷之町,null,34.989,135.756,3200000,3214000,venue500
2018-01-03 11:00:00,2018-01-03,39600,0,apmac13,dev13,dev13,1,0,2018-01-03 11:03:00,1,30,23,23211,愛知県,豊田市,apinf13,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue499
2018-01-03 11:00:00,2018-01-03,39600,0,apmac14,dev14,dev14,4,0,2018-01-03 11:13:00,,,13,13101,東京都,千代田区,apinf14,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3406000,venue498
2018-01-03 11:00:00,2018-01-03,39600,0,apmac15,dev15,dev15,1,0,2018-01-03 11:01:00,,,13,13103,東京都,港区,apinf15,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,null,null,venue497
2018-01-03 11:00:00,2018-01-03,39600,0,apmac16,dev16,dev16,4,2,2018-01-03 11:02:00,1,30,23,23201,愛知県,豊橋市,apinf16,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue496
2018-01-03 11:15:00,2018-01-03,40500,0,apmac17,dev17,dev17,1,0,2018-01-03 11:15:00,,,14,14153,神奈川県,相模原市南区,apinf17,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue495
2018-01-03 11:15:00,2018-01-03,40500,0,apmac18,dev18,dev18,5,3,2018-01-03 11:25:00,0,30,14,14109,神奈川県,横浜市港北区,apinf18,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue494
2018-01-03 11:00:00,2018-01-03,39600,0,apmac19,dev19,dev19,1,0,2018-01-03 11:07:00,,,14,14153,神奈川県,相模原市南区,apinf19,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue493
2018-01-03 11:00:00,2018-01-03,39600,0,apmac20,dev20,dev20,2,0,2018-01-03 11:01:00,,,13,13103,東京都,港区,apinf20,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3100000,3122000,venue492
2018-01-03 11:00:00,2018-01-03,39600,0,apmac21,dev21,dev21,1,0,2018-01-03 11:09:00,,,14,14153,神奈川県,相模原市南区,apinf21,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue491
2018-01-03 11:00:00,2018-01-03,39600,0,apmac22,dev22,dev22,4,2,2018-01-03 11:10:00,0,40,13,13113,東京都,渋谷区,apinf22,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue490
2018-01-03 11:15:00,2018-01-03,40500,0,apmac23,dev23,dev23,2,1,2018-01-03 11:23:00,1,45,13,13120,東京都,練馬区,apinf23,26,26106,null,京都府,京都市下京区,東塩小路　釜殿町,null,34.985,135.759,3100000,3140000,venue489
2018-01-03 11:30:00,2018-01-03,41400,0,apmac24,dev24,dev24,19,10,2018-01-03 11:44:00,0,45,12,12104,千葉県,千葉市若葉区,apinf24,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue488
2018-01-03 11:30:00,2018-01-03,41400,0,apmac25,dev25,dev25,6,3,2018-01-03 11:39:00,0,35,13,13123,東京都,江戸川区,apinf25,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue487
2018-01-03 11:30:00,2018-01-03,41400,0,apmac26,dev26,dev26,2,1,2018-01-03 11:39:00,1,20,23,23204,愛知県,瀬戸市,apinf26,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue486
2018-01-03 11:00:00,2018-01-03,39600,0,apmac27,dev27,dev27,2,1,2018-01-03 11:13:00,1,10,14,14134,神奈川県,川崎市高津区,apinf27,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3500000,3501019,venue485
2018-01-03 11:30:00,2018-01-03,41400,0,apmac28,dev28,dev28,1,0,2018-01-03 11:30:00,0,45,12,12104,千葉県,千葉市若葉区,apinf28,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue484
2018-01-03 11:30:00,2018-01-03,41400,0,apmac29,dev29,dev29,2,2,2018-01-03 11:39:00,,,13,13108,東京都,江東区,apinf29,26,26106,null,京都府,京都市下京区,東塩小路　高倉町,null,34.984,135.759,3100000,3122000/3173000,venue483
2018-01-03 11:45:00,2018-01-03,42300,0,apmac30,dev30,dev30,4,2,2018-01-03 11:47:00,,,13,13113,東京都,渋谷区,apinf30,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.76,2100000,2102001/2103000,venue482
2018-01-03 11:45:00,2018-01-03,42300,0,apmac31,dev31,dev31,2,1,2018-01-03 11:46:00,0,15,12,12103,千葉県,千葉市稲毛区,apinf31,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3200000,3227001,venue481
2018-01-03 11:15:00,2018-01-03,40500,0,apmac32,dev32,dev32,3,0,2018-01-03 11:17:00,,,13,13101,東京都,千代田区,apinf32,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue480
2018-01-03 11:30:00,2018-01-03,41400,0,apmac33,dev33,dev33,2,0,2018-01-03 11:37:00,1,45,13,13227,東京都,羽村市,apinf33,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue479
2018-01-03 11:30:00,2018-01-03,41400,0,apmac34,dev34,dev34,5,0,2018-01-03 11:43:00,,,13,13101,東京都,千代田区,apinf34,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3406000,venue478
2018-01-03 11:30:00,2018-01-03,41400,0,apmac35,dev35,dev35,4,0,2018-01-03 11:36:00,,,13,13101,東京都,千代田区,apinf35,26,26106,null,京都府,京都市下京区,東塩小路　釜殿町,null,34.985,135.759,3100000,3140000,venue477
2018-01-03 11:45:00,2018-01-03,42300,0,apmac36,dev36,dev36,2,1,2018-01-03 11:59:00,,,13,13109,東京都,品川区,apinf36,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue476
2018-01-03 11:00:00,2018-01-03,39600,0,apmac37,dev37,dev37,1,0,2018-01-03 11:12:00,0,55,11,11203,埼玉県,川口市,apinf37,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue475
2018-01-03 11:00:00,2018-01-03,39600,0,apmac38,dev38,dev38,1,0,2018-01-03 11:11:00,0,40,14,14109,神奈川県,横浜市港北区,apinf38,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.76,3700000,3728000,venue474
2018-01-03 11:00:00,2018-01-03,39600,0,apmac39,dev39,dev39,1,0,2018-01-03 11:12:00,,,13,13101,東京都,千代田区,apinf39,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.761,3100000,3167000,venue473
2018-01-03 11:45:00,2018-01-03,42300,0,apmac40,dev40,dev40,2,0,2018-01-03 11:56:00,,,13,13101,東京都,千代田区,apinf40,26,26106,null,京都府,京都市下京区,塩小路町,null,34.988,135.761,3100000,3119000,venue472
2018-01-03 11:15:00,2018-01-03,40500,0,apmac41,dev41,dev41,3,1,2018-01-03 11:24:00,0,35,13,13123,東京都,江戸川区,apinf41,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue471
2018-01-03 11:15:00,2018-01-03,40500,0,apmac42,dev42,dev42,2,1,2018-01-03 11:22:00,1,20,23,23204,愛知県,瀬戸市,apinf42,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue470
2018-01-03 11:30:00,2018-01-03,41400,0,apmac43,dev43,dev43,8,4,2018-01-03 11:42:00,,,13,13108,東京都,江東区,apinf43,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue469
2018-01-03 11:30:00,2018-01-03,41400,0,apmac44,dev44,dev44,2,1,2018-01-03 11:44:00,0,50,14,14105,神奈川県,横浜市南区,apinf44,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue468
2018-01-03 11:15:00,2018-01-03,40500,0,apmac45,dev45,dev45,1,0,2018-01-03 11:25:00,,,14,14153,神奈川県,相模原市南区,apinf45,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue467
2018-01-03 11:45:00,2018-01-03,42300,0,apmac46,dev46,dev46,12,6,2018-01-03 11:49:00,1,55,14,14114,神奈川県,横浜市瀬谷区,apinf46,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,null,null,venue466
2018-01-03 11:45:00,2018-01-03,42300,0,apmac47,dev47,dev47,2,1,2018-01-03 11:52:00,,,13,13113,東京都,渋谷区,apinf47,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.988,135.759,3100000,3169000,venue465
2018-01-03 11:15:00,2018-01-03,40500,0,apmac48,dev48,dev48,10,5,2018-01-03 11:28:00,,,13,13108,東京都,江東区,apinf48,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue464
2018-01-03 11:00:00,2018-01-03,39600,0,apmac49,dev49,dev49,1,0,2018-01-03 11:04:00,,,14,14153,神奈川県,相模原市南区,apinf49,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue463
2018-01-03 11:00:00,2018-01-03,39600,0,apmac50,dev50,dev50,5,3,2018-01-03 11:14:00,,,13,13103,東京都,港区,apinf50,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.759,2100000,2103000,venue462
2018-01-03 11:30:00,2018-01-03,41400,0,apmac51,dev51,dev51,1,1,2018-01-03 11:39:00,,,13,13104,東京都,新宿区,apinf51,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue461
2018-01-03 11:30:00,2018-01-03,41400,0,apmac52,dev52,dev52,2,1,2018-01-03 11:35:00,0,35,10,10204,群馬県,伊勢崎市,apinf52,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue460
2018-01-03 11:15:00,2018-01-03,40500,0,apmac53,dev53,dev53,4,0,2018-01-03 11:19:00,1,50,13,13105,東京都,文京区,apinf53,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue459
2018-01-03 11:15:00,2018-01-03,40500,0,apmac54,dev54,dev54,1,0,2018-01-03 11:21:00,,,13,13103,東京都,港区,apinf54,26,26106,null,京都府,京都市下京区,東境町,null,34.989,135.759,2000000,2020026,venue458
2018-01-03 11:00:00,2018-01-03,39600,0,apmac55,dev55,dev55,1,0,2018-01-03 11:03:00,,,14,14153,神奈川県,相模原市南区,apinf55,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.983,135.761,3500000,3501019,venue457
2018-01-03 11:45:00,2018-01-03,42300,0,apmac56,dev56,dev56,2,0,2018-01-03 11:53:00,,,13,13103,東京都,港区,apinf56,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3406000,venue456
2018-01-03 11:30:00,2018-01-03,41400,0,apmac57,dev57,dev57,1,0,2018-01-03 11:37:00,1,45,13,13227,東京都,羽村市,apinf57,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue455
2018-01-03 11:15:00,2018-01-03,40500,0,apmac58,dev58,dev58,4,0,2018-01-03 11:29:00,,,13,13101,東京都,千代田区,apinf58,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3100000,3143000,venue454
2018-01-03 11:45:00,2018-01-03,42300,0,apmac59,dev59,dev59,1,0,2018-01-03 11:51:00,,,13,13101,東京都,千代田区,apinf59,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3401008,venue453
2018-01-03 11:45:00,2018-01-03,42300,0,apmac60,dev60,dev60,2,1,2018-01-03 11:52:00,1,40,23,23229,愛知県,豊明市,apinf60,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue452
2018-01-03 11:45:00,2018-01-03,42300,0,apmac61,dev61,dev61,1,0,2018-01-03 11:58:00,0,60,23,23201,愛知県,豊橋市,apinf61,26,26106,null,京都府,京都市下京区,夷之町,夷之町,34.989,135.756,3100000,3123000,venue451
2018-01-03 11:45:00,2018-01-03,42300,0,apmac62,dev62,dev62,3,0,2018-01-03 11:59:00,,,13,13203,東京都,武蔵野市,apinf62,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue450
2018-01-03 11:15:00,2018-01-03,40500,0,apmac63,dev63,dev63,2,1,2018-01-03 11:24:00,,,13,13101,東京都,千代田区,apinf63,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.76,2100000,2102001/2103000,venue449
2018-01-03 11:15:00,2018-01-03,40500,0,apmac64,dev64,dev64,2,1,2018-01-03 11:29:00,1,45,14,14108,神奈川県,横浜市金沢区,apinf64,26,26107,null,京都府,京都市南区,東九条上殿田町,null,34.982,135.76,3100000,3148000,venue448
2018-01-03 11:30:00,2018-01-03,41400,0,apmac65,dev65,dev65,2,1,2018-01-03 11:37:00,1,25,13,13120,東京都,練馬区,apinf65,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue447
2018-01-03 11:30:00,2018-01-03,41400,0,apmac66,dev66,dev66,1,0,2018-01-03 11:44:00,1,35,13,13110,東京都,目黒区,apinf66,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3401008,venue446
2018-01-03 11:00:00,2018-01-03,39600,0,apmac67,dev67,dev67,4,2,2018-01-03 11:01:00,0,10,14,14109,神奈川県,横浜市港北区,apinf67,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3500000,3501019,venue445
2018-01-03 11:00:00,2018-01-03,39600,0,apmac68,dev68,dev68,1,0,2018-01-03 11:01:00,,,13,13103,東京都,港区,apinf68,26,26106,null,京都府,京都市下京区,真苧屋町,真苧屋町,34.989,135.76,3500000,3501019,venue444
2018-01-03 11:45:00,2018-01-03,42300,0,apmac69,dev69,dev69,1,0,2018-01-03 11:50:00,0,55,11,11,埼玉県,null,apinf69,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue443
2018-01-03 11:15:00,2018-01-03,40500,0,apmac70,dev70,dev70,2,0,2018-01-03 11:28:00,,,13,13101,東京都,千代田区,apinf70,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue442
2018-01-03 11:15:00,2018-01-03,40500,0,apmac71,dev71,dev71,6,3,2018-01-03 11:17:00,,,13,13103,東京都,港区,apinf71,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue441
2018-01-03 11:30:00,2018-01-03,41400,0,apmac72,dev72,dev72,8,4,2018-01-03 11:34:00,0,30,13,13204,東京都,三鷹市,apinf72,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue440
2018-01-03 11:30:00,2018-01-03,41400,0,apmac73,dev73,dev73,1,0,2018-01-03 11:43:00,,,13,13104,東京都,新宿区,apinf73,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.983,135.76,3100000,3148000,venue439
2018-01-03 11:30:00,2018-01-03,41400,0,apmac74,dev74,dev74,1,0,2018-01-03 11:35:00,0,20,12,12,千葉県,null,apinf74,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue438
2018-01-03 11:30:00,2018-01-03,41400,0,apmac75,dev75,dev75,1,0,2018-01-03 11:35:00,0,55,12,12204,千葉県,船橋市,apinf75,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue437
2018-01-03 11:45:00,2018-01-03,42300,0,apmac76,dev76,dev76,16,8,2018-01-03 11:57:00,1,20,14,14101,神奈川県,横浜市鶴見区,apinf76,26,26106,null,京都府,京都市下京区,東塩小路　高倉町,null,34.984,135.759,3100000,3122000/3173000,venue436
2018-01-03 11:00:00,2018-01-03,39600,0,apmac77,dev77,dev77,2,0,2018-01-03 11:10:00,,,14,14153,神奈川県,相模原市南区,apinf77,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue435
2018-01-03 11:00:00,2018-01-03,39600,0,apmac78,dev78,dev78,16,8,2018-01-03 11:12:00,1,20,13,13112,東京都,世田谷区,apinf78,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue434
2018-01-03 11:00:00,2018-01-03,39600,0,apmac79,dev79,dev79,1,0,2018-01-03 11:07:00,,,13,13109,東京都,品川区,apinf79,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.762,2100000,2102000,venue433
2018-01-03 11:15:00,2018-01-03,40500,0,apmac80,dev80,dev80,1,0,2018-01-03 11:22:00,,,13,13103,東京都,港区,apinf80,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue432
2018-01-03 11:30:00,2018-01-03,41400,0,apmac81,dev81,dev81,24,12,2018-01-03 11:39:00,,,13,13104,東京都,新宿区,apinf81,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue431
2018-01-03 11:00:00,2018-01-03,39600,0,apmac82,dev82,dev82,1,0,2018-01-03 11:10:00,,,13,13101,東京都,千代田区,apinf82,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue430
2018-01-03 11:00:00,2018-01-03,39600,0,apmac83,dev83,dev83,1,0,2018-01-03 11:14:00,0,45,13,13111,東京都,大田区,apinf83,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue429
2018-01-03 11:15:00,2018-01-03,40500,0,apmac84,dev84,dev84,1,0,2018-01-03 11:21:00,,,13,13101,東京都,千代田区,apinf84,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3401008,venue428
2018-01-03 11:45:00,2018-01-03,42300,0,apmac85,dev85,dev85,8,4,2018-01-03 11:59:00,1,50,14,14111,神奈川県,横浜市港南区,apinf85,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue427
2018-01-03 11:45:00,2018-01-03,42300,0,apmac86,dev86,dev86,7,3,2018-01-03 11:59:00,1,25,11,11201,埼玉県,川越市,apinf86,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue426
2018-01-03 11:45:00,2018-01-03,42300,0,apmac87,dev87,dev87,1,0,2018-01-03 11:55:00,0,30,13,13120,東京都,練馬区,apinf87,26,26107,null,京都府,京都市南区,東九条上殿田町,null,34.983,135.759,3200000,3213000,venue425
2018-01-03 11:45:00,2018-01-03,42300,0,apmac88,dev88,dev88,2,1,2018-01-03 11:59:00,0,65,14,14117,神奈川県,横浜市青葉区,apinf88,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue424
2018-01-03 11:45:00,2018-01-03,42300,0,apmac89,dev89,dev89,8,4,2018-01-03 11:47:00,0,35,23,23213,愛知県,西尾市,apinf89,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue423
2018-01-03 11:00:00,2018-01-03,39600,0,apmac90,dev90,dev90,4,3,2018-01-03 11:01:00,1,45,23,23207,愛知県,豊川市,apinf90,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue422
2018-01-03 11:00:00,2018-01-03,39600,0,apmac91,dev91,dev91,2,1,2018-01-03 11:04:00,1,25,23,23101,愛知県,名古屋市千種区,apinf91,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue421
2018-01-03 11:00:00,2018-01-03,39600,0,apmac92,dev92,dev92,1,1,2018-01-03 11:14:00,0,35,14,14112,神奈川県,横浜市旭区,apinf92,26,26107,null,京都府,京都市南区,東九条西山王町,null,34.984,135.76,3400000,3401008,venue420
2018-01-03 11:00:00,2018-01-03,39600,0,apmac93,dev93,dev93,26,13,2018-01-03 11:11:00,1,20,13,13111,東京都,大田区,apinf93,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue419
2018-01-03 11:30:00,2018-01-03,41400,0,apmac94,dev94,dev94,1,0,2018-01-03 11:42:00,,,13,13103,東京都,港区,apinf94,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue418
2018-01-03 11:45:00,2018-01-03,42300,0,apmac95,dev95,dev95,4,2,2018-01-03 11:55:00,1,15,11,11203,埼玉県,川口市,apinf95,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.986,135.759,3500000,3508000,venue417
2018-01-03 11:45:00,2018-01-03,42300,0,apmac96,dev96,dev96,1,0,2018-01-03 11:58:00,,,13,13103,東京都,港区,apinf96,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue416
2018-01-03 11:15:00,2018-01-03,40500,0,apmac97,dev97,dev97,1,0,2018-01-03 11:25:00,,,13,13103,東京都,港区,apinf97,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.986,135.761,2100000,2103000,venue415
2018-01-03 11:15:00,2018-01-03,40500,0,apmac98,dev98,dev98,1,0,2018-01-03 11:25:00,,,13,13103,東京都,港区,apinf98,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue414
2018-01-03 11:15:00,2018-01-03,40500,0,apmac99,dev99,dev99,89,0,2018-01-03 11:29:00,0,30,14,14,神奈川県,null,apinf99,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue413
2018-01-03 11:00:00,2018-01-03,39600,0,apmac100,dev100,dev100,9,4,2018-01-03 11:07:00,,,13,13109,東京都,品川区,apinf100,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.762,3500000,3501019,venue412
2018-01-03 11:00:00,2018-01-03,39600,0,apmac101,dev101,dev101,3,1,2018-01-03 11:09:00,,,13,13108,東京都,江東区,apinf101,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue411
2018-01-03 11:00:00,2018-01-03,39600,0,apmac102,dev102,dev102,1,0,2018-01-03 11:01:00,,,14,14153,神奈川県,相模原市南区,apinf102,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue410
2018-01-03 11:30:00,2018-01-03,41400,0,apmac103,dev103,dev103,7,3,2018-01-03 11:43:00,0,40,14,14153,神奈川県,相模原市南区,apinf103,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.761,3100000,3123000,venue409
2018-01-03 11:45:00,2018-01-03,42300,0,apmac104,dev104,dev104,56,0,2018-01-03 11:59:00,0,30,14,14,神奈川県,null,apinf104,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue408
2018-01-03 11:45:00,2018-01-03,42300,0,apmac105,dev105,dev105,2,1,2018-01-03 11:47:00,,,13,13101,東京都,千代田区,apinf105,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.988,135.759,3100000,3123000/3173000,venue407
2018-01-03 11:45:00,2018-01-03,42300,0,apmac106,dev106,dev106,1,0,2018-01-03 11:56:00,,,13,13116,東京都,豊島区,apinf106,26,26107,null,京都府,京都市南区,東九条室町,null,34.984,135.757,1900000,1913000,venue406
2018-01-03 11:45:00,2018-01-03,42300,0,apmac107,dev107,dev107,2,1,2018-01-03 11:45:00,,,13,13109,東京都,品川区,apinf107,26,26106,null,京都府,京都市下京区,東塩小路町,東塩小路町,34.987,135.761,3100000,3123000,venue405
2018-01-03 11:45:00,2018-01-03,42300,0,apmac108,dev108,dev108,4,2,2018-01-03 11:50:00,0,35,23,23213,愛知県,西尾市,apinf108,26,26106,null,京都府,京都市下京区,東塩小路町,null,34.987,135.76,3500000,3526000,venue404
